customer_id,tenure_months,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,senior_citizen,churn
CUST-01872,15,84.74,1242.97,One year,Fiber optic,Credit card,No,No,No,No
CUST-01873,44,39.12,1734.81,Month-to-month,DSL,Mailed check,No,No,Yes,No
CUST-01874,68,45.27,3086.19,Month-to-month,No,Electronic check,Yes,No,No,No
CUST-01875,30,70.7,2258.03,Two year,DSL,Electronic check,Yes,Yes,No,No
CUST-01876,9,90.27,768.87,One year,DSL,Mailed check,No,Yes,No,Yes
CUST-01877,17,96.72,1664.78,One year,DSL,Mailed check,Yes,No,No,Yes
CUST-01878,65,51.04,3452.66,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01879,53,89.5,4644.87,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01880,8,48.18,408.11,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01881,28,110.83,3040.19,One year,No,Credit card,No,Yes,No,No
CUST-01882,20,39.79,754.2,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01883,13,98.88,1302.73,Month-to-month,No,Electronic check,No,No,No,Yes
CUST-01884,61,51.24,3085.92,Month-to-month,DSL,Bank transfer,Yes,No,Yes,Yes
CUST-01885,45,115.32,4786.86,Two year,DSL,Electronic check,Yes,Yes,No,No
CUST-01886,13,81.19,982.83,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01887,47,42.62,1905.48,Month-to-month,No,Electronic check,Yes,No,No,No
CUST-01888,30,54.47,1704.52,One year,DSL,Electronic check,Yes,No,No,No
CUST-01889,5,85.75,455.64,Two year,No,Bank transfer,No,No,No,No
CUST-01890,33,92.26,3066.81,One year,No,Electronic check,Yes,No,No,Yes
CUST-01891,14,65.3,856.51,Two year,DSL,Credit card,Yes,Yes,No,Yes
CUST-01892,18,68.07,1232.01,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01893,64,85.2,5763.05,Two year,Fiber optic,Mailed check,No,No,No,Yes
CUST-01894,52,70.16,3793.95,Two year,DSL,Mailed check,No,Yes,No,No
CUST-01895,10,35.96,347.58,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01896,62,47.49,2767.19,One year,DSL,Credit card,No,Yes,No,No
CUST-01897,42,72.64,3246.47,Month-to-month,DSL,Credit card,Yes,Yes,No,No
CUST-01898,63,96.17,6401.96,Month-to-month,No,Electronic check,No,No,No,No
CUST-01899,54,105.78,5304.24,Month-to-month,No,Mailed check,Yes,Yes,No,Yes
CUST-01900,25,85.71,2253.72,Month-to-month,DSL,Credit card,No,No,No,Yes
CUST-01901,39,73.89,2696.0,Two year,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01902,39,84.97,3082.28,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes
CUST-01903,52,51.0,2761.73,One year,DSL,Electronic check,No,Yes,No,No
CUST-01904,18,63.32,1146.38,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes
CUST-01905,24,47.22,1117.79,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01906,18,37.03,709.61,Month-to-month,No,Mailed check,No,No,No,No
CUST-01907,22,75.01,1739.81,Month-to-month,DSL,Credit card,No,No,Yes,Yes
CUST-01908,12,71.45,796.71,One year,DSL,Bank transfer,Yes,Yes,No,No
CUST-01909,3,83.5,255.15,Two year,DSL,Credit card,Yes,Yes,No,Yes
CUST-01910,68,80.11,5684.79,Month-to-month,No,Bank transfer,No,Yes,No,No
CUST-01911,6,72.82,440.45,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-01912,64,80.36,5540.5,One year,DSL,Mailed check,No,Yes,No,Yes
CUST-01913,1,65.98,67.94,One year,Fiber optic,Mailed check,No,Yes,No,Yes
CUST-01914,56,76.91,4034.17,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01915,24,49.57,1132.25,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No
CUST-01916,38,75.87,3033.55,Two year,DSL,Credit card,Yes,No,No,Yes
CUST-01917,21,83.04,1882.44,One year,DSL,Bank transfer,No,Yes,No,No
CUST-01918,36,50.93,1715.65,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01919,33,68.24,2107.92,Two year,DSL,Mailed check,No,Yes,Yes,No
CUST-01920,39,52.03,2114.68,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01921,29,54.36,1466.56,One year,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01922,39,40.0,1452.31,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01923,60,97.38,6206.28,Two year,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01924,32,92.58,3104.98,Month-to-month,No,Bank transfer,No,No,No,Yes
CUST-01925,27,79.9,2289.0,Month-to-month,No,Mailed check,Yes,No,No,No
CUST-01926,10,114.33,1170.83,One year,DSL,Bank transfer,Yes,Yes,No,No
CUST-01927,26,62.46,1577.85,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01928,10,125.0,1331.26,Two year,DSL,Electronic check,No,Yes,No,Yes
CUST-01929,14,61.54,833.81,One year,No,Bank transfer,No,No,No,No
CUST-01930,69,73.12,4864.06,Month-to-month,DSL,Mailed check,No,Yes,No,No
CUST-01931,7,57.45,427.01,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-01932,35,75.94,2734.8,Two year,DSL,Bank transfer,Yes,No,No,Yes
CUST-01933,61,87.05,5646.22,One year,No,Bank transfer,No,No,No,Yes
CUST-01934,69,64.27,4190.48,Two year,Fiber optic,Bank transfer,No,No,No,No
CUST-01935,11,109.64,1293.32,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01936,12,72.74,888.63,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-01937,27,73.49,2037.58,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-01938,40,45.18,1926.93,One year,DSL,Electronic check,Yes,No,No,Yes
CUST-01939,70,77.04,5289.91,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-01940,15,63.78,990.31,Month-to-month,No,Electronic check,No,No,No,Yes
CUST-01941,12,52.4,642.92,Two year,DSL,Electronic check,No,Yes,No,No
CUST-01942,19,48.36,961.14,Two year,Fiber optic,Credit card,No,No,No,No
CUST-01943,63,125.0,8375.15,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
CUST-01944,3,60.68,187.28,Two year,DSL,Electronic check,Yes,Yes,Yes,Yes
CUST-01945,28,32.03,834.8,Month-to-month,DSL,Credit card,Yes,No,No,No
CUST-01946,9,50.24,429.24,Month-to-month,DSL,Credit card,No,No,Yes,No
CUST-01947,12,65.76,846.44,Month-to-month,No,Electronic check,No,No,No,Yes
CUST-01948,67,80.12,5770.56,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01949,1,80.32,86.33,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01950,24,83.24,1849.7,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,No
CUST-01951,66,51.52,3336.37,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-01952,44,75.17,3444.9,One year,DSL,Mailed check,No,No,Yes,No
CUST-01953,6,45.97,286.98,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-01954,34,52.13,1654.99,One year,DSL,Bank transfer,No,No,No,No
CUST-01955,70,44.97,3203.05,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
CUST-01956,29,38.48,1052.16,One year,No,Mailed check,Yes,No,No,No
CUST-01957,39,92.54,3605.14,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-01958,39,83.53,3121.99,One year,No,Electronic check,No,Yes,No,No
CUST-01959,48,90.44,4030.76,One year,No,Credit card,Yes,No,Yes,No
CUST-01960,14,67.94,887.25,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No
CUST-01961,61,85.64,5567.48,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01962,72,24.73,1850.26,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01963,11,87.71,1031.47,Two year,DSL,Electronic check,No,No,No,No
CUST-01964,59,71.25,4183.57,One year,DSL,Electronic check,No,No,Yes,No
CUST-01965,59,82.05,4773.79,Two year,Fiber optic,Mailed check,Yes,No,No,No
CUST-01966,54,76.12,4017.36,Two year,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01967,27,43.31,1191.13,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
CUST-01968,34,31.05,1030.63,One year,DSL,Mailed check,No,Yes,Yes,No
CUST-01969,61,49.91,3164.48,Month-to-month,DSL,Credit card,No,No,No,Yes
CUST-01970,12,80.56,1013.33,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes
CUST-01971,60,83.56,5315.09,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01972,67,34.17,2195.18,Two year,Fiber optic,Credit card,No,Yes,No,No
CUST-01973,50,43.45,2181.89,One year,DSL,Electronic check,Yes,No,No,No
CUST-01974,25,49.64,1186.09,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01975,41,58.42,2218.0,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-01976,4,34.31,141.8,Month-to-month,No,Mailed check,Yes,No,No,No
CUST-01977,68,32.87,2252.68,One year,DSL,Credit card,No,No,No,No
CUST-01978,25,47.28,1224.35,Two year,DSL,Electronic check,No,Yes,No,No
CUST-01979,5,69.07,322.56,Month-to-month,DSL,Bank transfer,No,Yes,No,No
CUST-01980,58,38.67,2420.68,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
CUST-01981,48,64.22,3326.38,One year,DSL,Electronic check,No,No,No,No
CUST-01982,45,92.41,4135.16,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01983,4,35.76,151.42,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01984,55,62.05,3272.73,Month-to-month,No,Credit card,No,No,No,No
CUST-01985,46,91.59,4373.28,Month-to-month,No,Bank transfer,Yes,No,No,No
CUST-01986,58,56.96,3504.13,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01987,60,53.23,3354.6,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-01988,16,94.92,1594.48,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01989,16,59.65,948.75,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01990,67,93.51,6585.94,One year,No,Bank transfer,No,No,No,No
CUST-01991,39,77.3,3106.69,Two year,DSL,Mailed check,No,No,No,No
CUST-01992,32,58.77,1770.04,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01993,21,78.51,1546.93,Month-to-month,No,Electronic check,Yes,No,No,No
CUST-01994,47,74.69,3663.16,One year,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01995,55,91.5,5133.52,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01996,1,53.84,54.01,One year,Fiber optic,Mailed check,Yes,Yes,No,Yes
CUST-01997,40,67.99,2896.81,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01998,72,65.52,4837.9,Month-to-month,No,Mailed check,Yes,No,No,No
CUST-01999,21,83.9,1732.62,Month-to-month,No,Bank transfer,No,Yes,No,No
CUST-02000,21,42.4,878.14,One year,Fiber optic,Bank transfer,No,No,Yes,No
CUST-02001,64,91.41,5948.75,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-02002,5,78.19,407.23,Month-to-month,DSL,Credit card,No,Yes,No,Yes
CUST-02003,29,35.39,1036.88,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-02004,33,96.0,3172.44,One year,DSL,Bank transfer,No,No,No,No
CUST-02005,58,120.62,7249.94,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-02006,10,91.04,940.3,One year,Fiber optic,Credit card,No,No,No,Yes
CUST-02007,32,101.25,3411.25,One year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-02008,11,69.05,706.39,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes
CUST-02009,57,27.12,1608.9,Two year,No,Electronic check,Yes,Yes,No,No
CUST-02010,46,22.74,1048.34,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-02011,36,73.12,2453.19,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-02012,29,52.79,1574.76,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-02013,12,45.05,559.33,Month-to-month,DSL,Credit card,No,Yes,No,No
CUST-02014,67,65.49,4404.42,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-02015,47,81.77,4023.85,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-02016,23,32.13,715.37,Two year,DSL,Electronic check,No,Yes,No,No
CUST-02017,30,56.23,1606.44,Two year,DSL,Electronic check,No,No,No,No
CUST-02018,53,103.24,5341.04,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No
CUST-02019,52,41.19,2111.05,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-02020,34,87.87,3081.24,Month-to-month,No,Electronic check,No,No,No,No
CUST-02021,22,55.37,1285.48,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No
CUST-02022,48,80.1,3980.7,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-02023,48,93.34,4246.62,Two year,Fiber optic,Credit card,No,No,No,No
CUST-02024,44,84.79,3650.9,Two year,Fiber optic,Bank transfer,No,No,No,No
CUST-02025,6,88.82,503.79,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-02026,35,39.36,1418.76,One year,DSL,Credit card,No,No,No,No
CUST-02027,45,93.73,4047.9,One year,DSL,Electronic check,No,No,No,No
CUST-02028,69,46.54,3224.3,Two year,DSL,Electronic check,No,Yes,No,No
CUST-02029,38,73.23,2912.67,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No
CUST-02030,25,73.2,1880.05,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-02031,41,78.64,3120.23,One year,Fiber optic,Mailed check,Yes,No,Yes,No
CUST-02032,13,75.09,950.07,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-02033,7,46.75,335.28,One year,DSL,Electronic check,No,No,No,Yes
CUST-02034,49,34.6,1708.82,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No
CUST-02035,72,87.94,5922.8,One year,Fiber optic,Mailed check,No,No,No,No
CUST-02036,61,71.46,4619.9,Two year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-02037,43,94.59,4075.58,Month-to-month,DSL,Credit card,No,No,No,No
CUST-02038,3,65.93,196.95,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-02039,72,33.28,2280.55,One year,DSL,Electronic check,No,No,No,No
CUST-02040,33,90.19,2917.69,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-02041,21,58.11,1187.67,One year,DSL,Electronic check,No,No,Yes,No
CUST-02042,65,75.21,4709.32,One year,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-02043,54,51.46,2808.81,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-02044,54,106.46,5714.14,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-02045,20,45.96,976.44,Month-to-month,No,Credit card,Yes,Yes,No,No
CUST-02046,72,58.9,4540.26,One year,DSL,Credit card,Yes,No,No,No
CUST-02047,33,69.58,2193.08,Month-to-month,Fiber optic,Credit card,Yes,No,No,Yes
CUST-02048,39,40.79,1489.02,Month-to-month,DSL,Bank transfer,No,Yes,Yes,No
CUST-02049,55,74.93,4309.3,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-02050,48,105.69,5474.8,Two year,DSL,Bank transfer,No,No,No,No
CUST-02051,13,55.23,759.76,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-02052,22,76.48,1554.33,Two year,DSL,Bank transfer,No,No,No,Yes
CUST-02053,27,18.0,466.66,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-02054,69,66.07,4225.74,Month-to-month,No,Credit card,No,No,No,No
CUST-02055,52,59.49,3252.25,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-02056,27,47.36,1295.38,One year,DSL,Electronic check,No,Yes,Yes,No
CUST-02057,53,92.95,4937.16,Month-to-month,DSL,Electronic check,Yes,Yes,No,Yes
CUST-02058,54,59.17,3223.02,Two year,DSL,Mailed check,No,Yes,Yes,No
CUST-02059,29,62.74,1747.4,Month-to-month,DSL,Electronic check,No,Yes,Yes,Yes
CUST-02060,30,57.95,1766.77,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-02061,65,21.0,1262.5,Two year,DSL,Electronic check,No,No,No,No
CUST-02062,41,39.83,1671.18,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No
CUST-02063,11,90.07,1027.93,Month-to-month,Fiber optic,Credit card,No,No,Yes,Yes
CUST-02064,52,18.0,961.91,Month-to-month,DSL,Mailed check,No,Yes,Yes,No
CUST-02065,43,48.61,2034.08,Two year,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-02066,37,57.41,2235.06,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-02067,53,108.85,5968.01,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes
CUST-02068,66,85.45,5304.29,Month-to-month,DSL,Bank transfer,No,Yes,No,No
CUST-02069,24,53.63,1224.34,Month-to-month,No,Bank transfer,No,No,No,No
CUST-02070,31,98.31,3114.47,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-02071,14,49.23,666.0,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No
CUST-02072,47,91.22,4026.28,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-02073,29,34.39,942.25,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-02074,25,92.76,2194.93,One year,No,Credit card,No,Yes,No,No
CUST-02075,51,57.25,2909.37,One year,DSL,Credit card,No,No,No,No
CUST-02076,30,42.32,1291.41,One year,Fiber optic,Electronic check,No,No,No,Yes
CUST-02077,34,61.79,1992.09,Two year,DSL,Bank transfer,No,No,No,No
CUST-02078,32,73.66,2437.26,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-02079,19,55.13,1010.77,Month-to-month,DSL,Credit card,No,No,No,Yes
CUST-02080,10,80.29,778.69,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes
CUST-02081,60,53.01,3039.89,One year,No,Mailed check,No,Yes,No,No
CUST-02082,7,81.89,599.39,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-02083,24,77.61,1999.67,Month-to-month,No,Electronic check,No,No,Yes,Yes
CUST-02084,49,65.54,3207.61,Month-to-month,No,Bank transfer,No,No,No,No
CUST-02085,10,56.41,522.77,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No
CUST-02086,48,70.64,3260.83,Two year,DSL,Electronic check,No,No,No,No
CUST-02087,53,80.21,4018.54,One year,No,Credit card,Yes,Yes,No,No
CUST-02088,48,116.48,5897.66,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-02089,22,89.55,1839.24,One year,Fiber optic,Credit card,Yes,No,No,No
CUST-02090,2,90.42,194.34,One year,Fiber optic,Credit card,No,Yes,No,Yes
CUST-02091,64,125.0,8113.3,Month-to-month,Fiber optic,Credit card,No,Yes,No,No
CUST-02092,24,79.38,1910.53,Month-to-month,No,Credit card,No,Yes,Yes,No
CUST-02093,58,78.63,4814.0,One year,DSL,Electronic check,No,No,No,No
CUST-02094,15,83.9,1163.37,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-02095,12,42.78,536.12,Month-to-month,No,Credit card,No,No,No,No
CUST-02096,57,56.35,3014.92,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-02097,68,54.85,3933.17,One year,DSL,Mailed check,Yes,No,No,No
CUST-02098,62,82.54,5141.37,Two year,Fiber optic,Bank transfer,Yes,No,No,No
CUST-02099,55,62.82,3212.49,One year,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-02100,18,70.32,1333.25,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-02101,66,93.1,5679.89,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No
CUST-02102,49,87.72,4049.58,One year,Fiber optic,Mailed check,No,Yes,Yes,No
CUST-02103,13,63.12,859.66,Two year,DSL,Bank transfer,No,Yes,No,No
CUST-02104,10,50.92,506.34,Two year,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-02105,63,94.25,6300.08,Two year,Fiber optic,Mailed check,Yes,No,Yes,No
CUST-02106,20,85.57,1748.48,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-02107,56,28.45,1624.69,One year,Fiber optic,Bank transfer,Yes,No,No,No
CUST-02108,10,59.48,575.03,Two year,DSL,Electronic check,No,Yes,No,No
CUST-02109,21,70.97,1403.02,One year,No,Electronic check,No,No,No,Yes
CUST-02110,21,85.69,1932.27,One year,DSL,Credit card,No,No,Yes,Yes
CUST-02111,21,88.84,1747.67,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-02112,49,73.81,3633.48,One year,DSL,Bank transfer,Yes,No,No,No
CUST-02113,66,81.05,5154.64,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-02114,66,68.54,4352.93,Month-to-month,No,Electronic check,No,Yes,No,No
CUST-02115,54,50.83,2786.36,Two year,No,Electronic check,Yes,No,No,No
CUST-02116,15,60.73,954.37,Two year,Fiber optic,Credit card,No,Yes,No,No
CUST-02117,70,67.46,4931.62,Two year,DSL,Mailed check,Yes,No,Yes,No
CUST-02118,40,66.17,2802.98,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-02119,40,21.75,841.17,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-02120,51,57.46,2914.4,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-02121,56,68.35,3527.11,Two year,DSL,Credit card,No,Yes,Yes,No
CUST-02122,69,60.25,4321.45,One year,DSL,Credit card,Yes,No,No,No
CUST-02123,42,61.08,2484.23,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-02124,44,78.71,3497.31,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-02125,54,41.11,2102.48,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-02126,19,27.93,557.79,One year,DSL,Credit card,No,No,No,No
CUST-02127,23,58.64,1417.19,Month-to-month,No,Mailed check,No,No,No,No
CUST-02128,46,85.34,4162.72,Two year,No,Electronic check,No,No,No,No
CUST-02129,5,107.5,498.45,One year,Fiber optic,Credit card,Yes,No,Yes,No
CUST-02130,24,85.77,2220.67,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-02131,52,31.76,1584.87,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-02132,71,61.42,4227.86,Two year,DSL,Electronic check,Yes,No,No,No
CUST-02133,38,73.16,2668.58,One year,DSL,Bank transfer,No,No,No,No
CUST-02134,29,71.26,1989.68,One year,Fiber optic,Credit card,Yes,No,No,No
CUST-02135,32,79.94,2579.63,One year,Fiber optic,Mailed check,Yes,No,No,Yes
CUST-02136,50,44.99,2155.85,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-02137,40,68.56,2695.79,One year,DSL,Electronic check,No,No,No,No
CUST-02138,2,77.09,158.02,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-02139,39,86.82,3568.02,Month-to-month,No,Electronic check,Yes,Yes,No,No
CUST-02140,29,47.66,1424.76,One year,DSL,Credit card,No,No,No,No
CUST-02141,51,58.72,3039.92,Month-to-month,No,Electronic check,No,Yes,No,No
CUST-02142,64,18.0,1087.07,Month-to-month,DSL,Mailed check,Yes,Yes,No,No
CUST-02143,70,52.08,3829.99,Month-to-month,DSL,Credit card,No,No,No,No
CUST-02144,44,54.41,2216.79,Two year,No,Mailed check,Yes,No,No,No
CUST-02145,27,42.53,1104.99,Month-to-month,No,Electronic check,Yes,Yes,No,No
CUST-02146,32,70.97,2110.09,Month-to-month,No,Credit card,Yes,No,No,Yes
CUST-02147,13,65.66,876.45,One year,DSL,Electronic check,Yes,Yes,No,No
CUST-02148,68,18.0,1198.22,Month-to-month,DSL,Credit card,Yes,No,Yes,Yes
CUST-02149,62,72.17,4583.4,One year,Fiber optic,Electronic check,No,No,Yes,No
CUST-02150,62,44.72,2704.78,Two year,Fiber optic,Mailed check,No,Yes,No,No
CUST-02151,24,78.66,1874.47,Month-to-month,No,Bank transfer,Yes,No,No,No
CUST-02152,24,36.24,863.91,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-02153,62,67.72,3893.37,Two year,DSL,Bank transfer,Yes,No,Yes,No
CUST-02154,40,60.2,2381.12,Month-to-month,No,Electronic check,No,No,No,No
CUST-02155,51,74.27,3873.26,Month-to-month,No,Bank transfer,No,No,No,No
CUST-02156,36,69.99,2538.21,Two year,No,Electronic check,No,No,Yes,Yes
CUST-02157,32,60.88,1815.77,Two year,DSL,Credit card,No,Yes,No,No
CUST-02158,46,30.13,1423.25,One year,DSL,Bank transfer,Yes,No,No,No
CUST-02159,59,31.55,1804.52,Month-to-month,No,Mailed check,Yes,No,No,No
CUST-02160,25,52.99,1221.83,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-02161,59,66.8,3724.02,One year,Fiber optic,Mailed check,No,No,No,No
CUST-02162,18,52.4,942.83,One year,No,Bank transfer,No,Yes,No,No
CUST-02163,30,82.01,2385.66,Two year,DSL,Electronic check,No,No,Yes,No
CUST-02164,66,60.3,4103.58,One year,DSL,Bank transfer,No,No,No,No
CUST-02165,69,43.84,2899.44,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-02166,67,60.33,4218.54,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-02167,23,72.42,1608.75,Month-to-month,No,Bank transfer,Yes,Yes,No,Yes
CUST-02168,61,74.8,4651.04,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-02169,68,112.08,7986.31,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-02170,71,50.95,3551.21,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-02171,2,65.24,121.02,Two year,No,Bank transfer,No,No,No,No
CUST-02172,54,77.23,4194.07,Month-to-month,No,Electronic check,No,No,No,Yes
CUST-02173,72,66.44,5162.86,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-02174,56,54.99,3310.52,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-02175,17,29.82,484.31,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes
CUST-02176,55,54.74,3133.87,One year,DSL,Mailed check,No,No,Yes,No
CUST-02177,8,41.23,321.66,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-02178,35,25.56,845.97,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-02179,46,47.9,2261.89,Two year,DSL,Credit card,No,Yes,No,No
CUST-02180,33,41.87,1381.9,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-02181,51,81.01,4157.44,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-02182,18,81.43,1542.52,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-02183,44,45.31,1941.5,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-02184,47,60.75,2931.59,One year,DSL,Mailed check,Yes,No,No,No
CUST-02185,46,22.4,1008.34,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-02186,21,55.14,1073.22,Two year,Fiber optic,Electronic check,No,No,No,Yes
